File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Species,CountSpecies,TemperatureF,EpisodeID,Occurrence,JuvenileOccurrence,NoteUncertainty
IMG_0234.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Nov-13,1:15:32,Ok,FALSE,Sus scrofa,1,42,,,,
IMG_0235.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Nov-13,1:15:33,Ok,FALSE,Sus scrofa,1,42,,,,
IMG_0236.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Nov-13,1:15:35,Ok,FALSE,Sus scrofa,1,42,,,,
IMG_0237.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Nov-13,1:15:35,Ok,FALSE,Sus scrofa,1,42,,,,
IMG_0238.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Nov-13,1:15:36,Ok,FALSE,Sus scrofa,1,42,,,,
IMG_0261.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:26,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0262.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:27,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0263.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:28,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0264.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:28,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0265.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:29,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0266.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:30,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0267.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:31,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0268.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,26-Nov-13,1:01:32,Ok,FALSE,Sus scrofa,1,46,,,,
IMG_0651.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:00,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0652.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:01,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0653.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:02,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0654.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:02,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0655.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:03,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0656.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:04,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0657.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:05,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0658.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:06,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0659.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:07,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0660.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,3-Jan-14,1:02:08,Ok,FALSE,Sus scrofa,1,47,,,,
IMG_0596.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,31-Dec-13,19:18:52,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0597.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,31-Dec-13,19:18:53,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0598.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,31-Dec-13,19:18:54,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0599.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,31-Dec-13,19:18:55,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0600.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,31-Dec-13,19:18:55,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0846.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,30-Jan-14,9:02:13,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0847.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,30-Jan-14,9:02:14,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0848.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,30-Jan-14,9:02:15,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0849.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,30-Jan-14,9:02:16,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0850.JPG,April_Check\F5-1,Backup Dangermond Wildlife Photos WRA 2014,30-Jan-14,9:02:17,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0306.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,5-Nov-13,22:42:47,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0307.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,5-Nov-13,22:42:49,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0308.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,5-Nov-13,22:42:49,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0309.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,5-Nov-13,22:42:50,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0310.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,5-Nov-13,22:42:51,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0361.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:30,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0362.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:32,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0363.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:32,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0364.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:33,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0365.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:34,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0371.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:57,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0372.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:58,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0373.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:59,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0374.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:00,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0375.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:01,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0376.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:07,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0377.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:09,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0378.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:10,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0379.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:10,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0380.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:12:11,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_0356.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:13,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0357.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:14,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0358.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:15,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0359.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:16,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0360.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:17,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0366.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:40,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0367.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:41,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0368.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:42,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0369.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:43,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0370.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,16-Nov-13,14:11:43,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0451.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:30,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0452.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:31,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0453.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:32,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0454.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:33,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0455.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:34,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0456.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:48,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0457.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:49,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0458.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:50,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0459.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:50,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0460.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:51,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0461.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:56,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0462.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:57,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0463.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:58,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0464.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:08:59,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0465.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,18-Nov-13,12:09:01,Ok,FALSE,Sus scrofa,1,61,,,,
IMG_0316.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:01,Ok,FALSE,Sus scrofa,2,79,,,,
IMG_0317.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:02,Ok,FALSE,Sus scrofa,2,79,,,,
IMG_0318.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:03,Ok,FALSE,Sus scrofa,2,79,,,,
IMG_0319.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:04,Ok,FALSE,Sus scrofa,2,79,,,,
IMG_0311.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:26:51,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0312.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:26:52,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0313.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:26:53,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0314.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:26:54,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0315.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:26:55,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0320.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:05,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0321.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:13,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0322.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:14,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0323.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:15,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_0324.JPG,April_Check\G6-1,Backup Dangermond Wildlife Photos WRA 2014,7-Nov-13,11:27:16,Ok,FALSE,Sus scrofa,1,79,,,,
IMG_9837.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Dec-13,23:23:26,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_9838.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Dec-13,23:23:27,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_9839.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Dec-13,23:23:28,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_9840.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Dec-13,23:23:28,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0216.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,26-Oct-13,2:10:36,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_0217.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,26-Oct-13,2:10:37,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_0218.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,26-Oct-13,2:10:38,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_0219.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,26-Oct-13,2:10:39,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_0220.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,26-Oct-13,2:10:39,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_2811.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Nov-13,21:56:21,Ok,FALSE,Sus scrofa,2,59,,,,
IMG_2812.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Nov-13,21:56:22,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_2813.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Nov-13,21:56:23,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_2814.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Nov-13,21:56:23,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_2815.JPG,April_Check\H1-1\102RECNX,Backup Dangermond Wildlife Photos WRA 2014,14-Nov-13,21:56:24,Ok,FALSE,Sus scrofa,1,59,,,,
IMG_0011.JPG,April_Check\H4-1 - photos labeled as I5-2,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,22:14:23,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0012.JPG,April_Check\H4-1 - photos labeled as I5-2,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,22:14:23,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0013.JPG,April_Check\H4-1 - photos labeled as I5-2,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,22:14:24,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0014.JPG,April_Check\H4-1 - photos labeled as I5-2,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,22:14:25,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0015.JPG,April_Check\H4-1 - photos labeled as I5-2,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,22:14:25,Ok,FALSE,Sus scrofa,1,50,,,,
IMG_0471.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:45:56,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0472.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:45:57,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0473.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:45:58,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0474.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:45:59,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0475.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:45:59,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0476.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:07,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0477.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:08,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0478.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:09,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0479.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:09,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0480.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:10,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0481.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:21,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0482.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:22,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0483.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:22,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0484.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,12-Dec-13,9:46:23,Ok,FALSE,Sus scrofa,1,49,,,,
IMG_0486.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,13-Dec-13,17:27:16,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0487.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,13-Dec-13,17:27:18,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0488.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,13-Dec-13,17:27:18,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0489.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,13-Dec-13,17:27:19,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0490.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,13-Dec-13,17:27:20,Ok,FALSE,Sus scrofa,1,52,,,,
IMG_0006.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:20,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0007.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:22,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0008.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:23,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0009.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:23,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0010.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:24,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0011.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:36,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0012.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:36,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0013.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:37,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0014.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:38,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_0015.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,24-Oct-13,9:22:38,Ok,FALSE,Sus scrofa,1,53,,,,
IMG_1236.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:14:44,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1237.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:14:45,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1238.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:14:45,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1239.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:14:46,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1240.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:14:46,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1241.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:15:22,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1242.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:15:23,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1243.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:15:24,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1244.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:15:24,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1245.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:15:25,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1246.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:20:02,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1247.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:20:03,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1248.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:20:04,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_1249.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,10-Mar-14,23:20:04,Ok,FALSE,Sus scrofa,1,54,,,,
IMG_0611.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Dec-13,9:16:58,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_0612.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Dec-13,9:16:59,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_0613.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,25-Dec-13,9:17:00,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1216.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,6-Mar-14,8:15:03,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1217.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,6-Mar-14,8:15:05,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1218.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,6-Mar-14,8:15:05,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1219.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,6-Mar-14,8:15:06,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1220.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,6-Mar-14,8:15:07,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1227.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,9-Mar-14,3:33:41,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1228.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,9-Mar-14,3:33:41,Ok,FALSE,Sus scrofa,1,55,,,,
IMG_1229.JPG,April_Check\H5-1,Backup Dangermond Wildlife Photos WRA 2014,9-Mar-14,3:33:42,Ok,FALSE,Sus scrofa,1,55,,,,
